[13:09:34] last: 
[13:12:46] last: 
[13:15:57] last: 
[13:19:08] last: 
[19:27:45] last: iter   165 | steps   5,406,720 | SPS     278 | r_p0 +0.350 r_p1 -0.350 | clip_frac 0.394 | KL 0.0166 | H_fire 0.238 H_ang 4.19 H_ship 2.61 | V_loss 0.0016 | LR 0.000099 | early_stop=0
[19:30:57] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:34:08] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:37:19] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:40:30] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:43:41] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:46:52] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:50:03] last: iter   169 | steps   5,537,792 | SPS     281 | r_p0 +0.380 r_p1 -0.380 | clip_frac 0.394 | KL 0.0230 | H_fire 0.274 H_ang 4.17 H_ship 2.55 | V_loss 0.0024 | LR 0.000099 | early_stop=0
[19:53:13] last: iter   171 | steps   5,603,328 | SPS     267 | r_p0 +0.140 r_p1 -0.140 | clip_frac 0.393 | KL 0.0229 | H_fire 0.227 H_ang 4.17 H_ship 2.55 | V_loss 0.0027 | LR 0.000099 | early_stop=0
[19:56:25] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[19:59:36] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[20:02:47] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[20:05:58] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[20:09:09] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[20:12:24] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[20:15:35] last: iter   174 | steps   5,701,632 | SPS     269 | r_p0 +0.080 r_p1 -0.080 | clip_frac 0.390 | KL 0.0165 | H_fire 0.226 H_ang 4.17 H_ship 2.56 | V_loss 0.0013 | LR 0.000099 | early_stop=0
[20:18:53] last: iter   176 | steps   5,767,168 | SPS     256 | r_p0 +0.020 r_p1 -0.020 | clip_frac 0.391 | KL 0.0191 | H_fire 0.273 H_ang 4.18 H_ship 2.58 | V_loss 0.0021 | LR 0.000099 | early_stop=0
[20:22:11] last: iter   180 | steps   5,898,240 | SPS     259 | r_p0 +0.420 r_p1 -0.420 | clip_frac 0.388 | KL 0.0240 | H_fire 0.208 H_ang 4.17 H_ship 2.58 | V_loss 0.0019 | LR 0.000099 | early_stop=0
[20:25:29] last: iter   183 | steps   5,996,544 | SPS     262 | r_p0 +0.430 r_p1 -0.430 | clip_frac 0.388 | KL 0.0175 | H_fire 0.256 H_ang 4.17 H_ship 2.57 | V_loss 0.0021 | LR 0.000099 | early_stop=0
